zip5,total,filled,unfilled,cancelled,unmet,city,state,lat,lng,unmet_rate,fill_rate
63031,369,275,0,94,94,FLORISSANT,MO,38.81392,-90.35224,0.25474254742547425,0.7452574525745257
63033,189,189,0,0,0,Florissant,MO,38.7958,-90.27786,0.0,1.0
63034,297,287,0,10,10,FLORISSANT,MO,38.84795,-90.28692,0.03367003367003367,0.9663299663299664
63040,43,10,0,33,33,GROVER,MO,38.57298,-90.63512,0.7674418604651163,0.23255813953488372
63042,192,140,2,50,52,HAZELWOOD,MO,38.78133,-90.37909,0.2708333333333333,0.7291666666666666
63043,28,28,0,0,0,Maryland Heights,MO,38.72962,-90.45659,0.0,1.0
63044,19,9,0,10,10,BRIDGETON,MO,38.77455,-90.42825,0.5263157894736842,0.47368421052631576
63050,15,13,0,2,2,Hillsboro,MO,38.25977,-90.57628,0.13333333333333333,0.8666666666666667
63051,18,15,0,3,3,House Springs,MO,38.39886,-90.57303,0.16666666666666666,0.8333333333333334
63052,23,0,0,23,23,IMPERIAL,MO,38.38983,-90.4358,1.0,0.0
63069,3,2,0,1,1,Pacific,MO,38.48286,-90.7292,0.3333333333333333,0.6666666666666666
63070,95,95,0,0,0,Pevely,MO,38.28625,-90.41822,0.0,1.0
63074,38,21,0,17,17,SAINT ANN,MO,38.72637,-90.38895,0.4473684210526316,0.5526315789473685
63088,115,65,0,50,50,VALLEY PARK,MO,38.54862,-90.50111,0.43478260869565216,0.5652173913043478
63089,31,4,8,19,27,VILLA RIDGE,MO,38.45846,-90.88286,0.8709677419354839,0.12903225806451613
63101,10,10,0,0,0,St. Louis,MO,38.63127,-90.19275,0.0,1.0
63103,129,129,0,0,0,SAINT LOUIS,MO,38.62986,-90.217,0.0,1.0
63104,198,149,0,49,49,SAINT LOUIS,MO,38.61078,-90.21276,0.2474747474747475,0.7525252525252525
63106,95,94,0,1,1,Saint Louis,MO,38.64445,-90.20795,0.010526315789473684,0.9894736842105263
63107,16,16,0,0,0,Saint Louis,MO,38.66373,-90.21201,0.0,1.0
63108,72,71,0,1,1,Saint Louis,MO,38.64485,-90.25337,0.013888888888888888,0.9861111111111112
63109,2,2,0,0,0,Saint Louis,MO,38.58483,-90.29563,0.0,1.0
63110,7,6,0,1,1,Saint Louis,MO,38.62538,-90.26645,0.14285714285714285,0.8571428571428571
63111,208,190,0,18,18,St. Louis,MO,38.55845,-90.24993,0.08653846153846154,0.9134615384615384
63112,507,505,0,2,2,St. Louis,MO,38.66,-90.28331,0.0039447731755424065,0.9960552268244576
63113,20,18,0,2,2,Saint Louis,MO,38.65797,-90.2475,0.1,0.9
63114,363,342,0,21,21,St. Louis,MO,38.70218,-90.36224,0.05785123966942149,0.9421487603305785
63115,84,82,0,2,2,Saint Louis,MO,38.68211,-90.23994,0.023809523809523808,0.9761904761904762
63116,249,220,10,19,29,Saint Louis,MO,38.57999,-90.26501,0.11646586345381527,0.8835341365461847
63118,321,206,0,115,115,SAINT LOUIS,MO,38.59237,-90.22534,0.3582554517133956,0.6417445482866043
63119,24,24,0,0,0,Saint Louis,MO,38.58868,-90.35104,0.0,1.0
63120,35,32,0,3,3,St. Louis,MO,38.69061,-90.26211,0.08571428571428572,0.9142857142857143
63121,62,62,0,0,0,Saint Louis,MO,38.70739,-90.30023,0.0,1.0
63122,48,27,4,17,21,SAINT LOUIS,MO,38.57853,-90.42133,0.4375,0.5625
63123,866,742,1,123,124,SAINT LOUIS,MO,38.54949,-90.32739,0.14318706697459585,0.8568129330254042
63124,1349,1303,2,44,46,St. Louis,MO,38.63832,-90.38023,0.0340993328391401,0.9659006671608599
63125,795,688,0,107,107,SAINT LOUIS,MO,38.51867,-90.29269,0.13459119496855346,0.8654088050314466
63128,4,4,0,0,0,Saint Louis,MO,38.49369,-90.38306,0.0,1.0
63129,545,524,3,18,21,St. Louis,MO,38.45654,-90.32202,0.03853211009174312,0.9614678899082569
63130,157,154,0,3,3,Saint Louis,MO,38.66491,-90.32495,0.01910828025477707,0.9808917197452229
63131,203,154,0,49,49,Saint Louis,MO,38.6172,-90.44365,0.2413793103448276,0.7586206896551724
63132,626,615,0,11,11,SAINT LOUIS,MO,38.67607,-90.37745,0.01757188498402556,0.9824281150159745
63133,70,70,0,0,0,Saint Louis,MO,38.68226,-90.30677,0.0,1.0
63134,26,26,0,0,0,Saint Louis,MO,38.74319,-90.34549,0.0,1.0
63135,139,139,0,0,0,Saint Louis,MO,38.75012,-90.29934,0.0,1.0
63136,318,256,0,62,62,St. Louis,MO,38.74418,-90.25979,0.1949685534591195,0.8050314465408805
63137,53,53,0,0,0,St. Louis,MO,38.74974,-90.21297,0.0,1.0
63138,90,80,1,9,10,St. Louis,MO,38.79904,-90.1822,0.1111111111111111,0.8888888888888888
63139,364,258,2,104,106,SAINT LOUIS,MO,38.61041,-90.29191,0.29120879120879123,0.7087912087912088
63141,781,668,62,51,113,SAINT LOUIS,MO,38.65751,-90.45904,0.1446862996158771,0.8553137003841229
63143,172,146,0,26,26,St. Louis,MO,38.61169,-90.32017,0.1511627906976744,0.8488372093023255
63146,2495,2413,0,82,82,St. Louis,MO,38.70135,-90.47634,0.03286573146292585,0.9671342685370742
63147,120,111,0,9,9,St. Louis,MO,38.69567,-90.21589,0.075,0.925
63202,34,31,0,3,3,NEW LONDON,CT,,,0.08823529411764706,0.9117647058823529
63203,147,119,0,28,28,NEW LONDON,CT,,,0.19047619047619047,0.8095238095238095
63204,1,1,0,0,0,NEW LONDON,CT,,,0.0,1.0
63205,54,42,0,12,12,NEW LONDON,CT,,,0.2222222222222222,0.7777777777777778
63206,217,201,0,16,16,NEW LONDON,CT,,,0.07373271889400922,0.9262672811059908
63301,56,4,0,52,52,SAINT CHARLES,MO,38.86159,-90.47207,0.9285714285714286,0.07142857142857142
63303,195,192,0,3,3,SAINT CHARLES,MO,38.74013,-90.54266,0.015384615384615385,0.9846153846153847
63311,5,3,0,2,2,CANTERBURY,CT,,,0.4,0.6
63343,62,62,0,0,0,ELSBERRY,MO,39.15775,-90.82815,0.0,1.0
63366,34,6,0,28,28,O FALLON,MO,38.85918,-90.71964,0.8235294117647058,0.17647058823529413
63367,5,5,0,0,0,Lake Saint Louis,MO,38.77805,-90.79536,0.0,1.0
63368,72,70,0,2,2,O FALLON,MO,38.7516,-90.72895,0.027777777777777776,0.9722222222222222
63376,337,293,0,44,44,SAINT PETERS,MO,38.80022,-90.61636,0.13056379821958458,0.8694362017804155
63379,36,36,0,0,0,Troy,MO,38.99817,-90.99037,0.0,1.0
63385,146,131,0,15,15,WENTZVILLE,MO,38.79732,-90.85649,0.10273972602739725,0.8972602739726028
63391,11,10,0,1,1,LEDYARD,CT,,,0.09090909090909091,0.9090909090909091
63392,64,62,0,2,2,LEDYARD,CT,,,0.03125,0.96875
63400,105,100,0,5,5,GROTON,CT,,,0.047619047619047616,0.9523809523809523
63403,171,159,0,12,12,GROTON,CT,,,0.07017543859649122,0.9298245614035088
63404,676,450,0,226,226,GROTON,CT,,,0.3343195266272189,0.665680473372781
63405,422,352,0,70,70,GROTON,CT,,,0.16587677725118483,0.8341232227488151
63406,24,22,0,2,2,GROTON,CT,,,0.08333333333333333,0.9166666666666666
63512,15,10,0,5,5,LISBON,CT,,,0.3333333333333333,0.6666666666666666
63541,120,108,0,12,12,MOOSUP,CT,40.50355,-92.63331,0.1,0.9
63551,59,19,0,40,40,MYSTIC,CT,40.49921,-92.74252,0.6779661016949152,0.3220338983050847
63552,7,6,0,1,1,MYSTIC,CT,39.75349,-92.45075,0.14285714285714285,0.8571428571428571
63571,35,29,0,6,6,NIANTIC,CT,,,0.17142857142857143,0.8285714285714286
63573,62,62,0,0,0,NIANTIC,CT,,,0.0,1.0
63591,20,17,0,3,3,NORTH STONINGTON,CT,,,0.15,0.85
63600,42,0,0,42,42,NORWICH,CT,,,1.0,0.0
63601,72,70,0,2,2,NORWICH,CT,37.8212,-90.5439,0.027777777777777776,0.9722222222222222
63603,293,274,0,19,19,NORWICH,CT,,,0.06484641638225255,0.9351535836177475
63604,274,268,0,6,6,NORWICH,CT,,,0.021897810218978103,0.9781021897810219
63605,172,164,0,8,8,NORWICH,CT,,,0.046511627906976744,0.9534883720930233
63606,364,353,0,11,11,NORWICH,CT,,,0.03021978021978022,0.9697802197802198
63607,195,158,0,37,37,NORWICH,CT,,,0.18974358974358974,0.8102564102564103
63658,145,136,0,9,9,PRESTON,CT,,,0.06206896551724138,0.9379310344827586
63701,54,45,0,9,9,OAKDALE,CT,37.33522,-89.58043,0.16666666666666666,0.8333333333333334
63703,5,5,0,0,0,Cape Girardeau,MO,37.27373,-89.53981,0.0,1.0
63712,7,6,0,1,1,OLD LYME,CT,,,0.14285714285714285,0.8571428571428571
63741,150,135,0,15,15,PLAINFIELD,CT,,,0.1,0.9
63751,25,20,0,5,5,QUAKER HILL,CT,37.2742,-90.12404,0.2,0.8
63764,7,7,0,0,0,Marble Hill,MO,37.32944,-89.9837,0.0,1.0
63791,108,90,0,18,18,PAWCATUCK,CT,,,0.16666666666666666,0.8333333333333334
63792,51,46,0,5,5,PAWCATUCK,CT,,,0.09803921568627451,0.9019607843137255
63793,39,28,0,11,11,PAWCATUCK,CT,,,0.28205128205128205,0.717948717948718
63797,46,41,0,5,5,PAWCATUCK,CT,,,0.10869565217391304,0.8913043478260869
63800,127,114,0,13,13,TAFTVILLE,CT,,,0.10236220472440945,0.8976377952755905
63801,191,172,0,19,19,TAFTVILLE,CT,36.89698,-89.60672,0.09947643979057591,0.900523560209424
63820,20,18,0,2,2,Anniston,MO,36.82427,-89.32564,0.1,0.9
63822,50,49,0,1,1,UNCASVILLE,CT,36.65904,-90.00103,0.02,0.98
63825,2,2,0,0,0,Bloomfield,MO,36.93033,-89.94432,0.0,1.0
63830,1,1,0,0,0,Caruthersville,MO,36.14065,-89.6871,0.0,1.0
63834,7,7,0,0,0,Charleston,MO,36.91989,-89.27885,0.0,1.0
63841,7,7,0,0,0,Dexter,MO,36.77198,-89.98169,0.0,1.0
63845,45,45,0,0,0,East Prairie,MO,36.70944,-89.31505,0.0,1.0
63850,34,31,0,3,3,WATERFORD,CT,36.82227,-89.78214,0.08823529411764706,0.9117647058823529
63851,10,8,0,2,2,WATERFORD,CT,36.25762,-89.72352,0.2,0.8
63852,173,160,0,13,13,WATERFORD,CT,36.36748,-90.01435,0.07514450867052024,0.9248554913294798
63853,59,50,0,9,9,WATERFORD,CT,36.05834,-89.86738,0.15254237288135594,0.847457627118644
63857,8,8,0,0,0,Kennett,MO,36.22402,-90.04612,0.0,1.0
63862,4,4,0,0,0,Lilbourn,MO,36.58974,-89.67345,0.0,1.0
63869,5,5,0,0,0,New Madrid,MO,36.60768,-89.48111,0.0,1.0
63879,1,1,0,0,0,Wardell,MO,36.35752,-89.80945,0.0,1.0
63901,26,26,0,0,0,Poplar Bluff,MO,36.77168,-90.45012,0.0,1.0
63940,14,14,0,0,0,Fisk,MO,36.77218,-90.22892,0.0,1.0
63944,5,5,0,0,0,Wayne County,MO,37.10876,-90.36286,0.0,1.0
63953,2,2,0,0,0,Naylor,MO,36.59134,-90.62995,0.0,1.0
63954,8,8,0,0,0,Neelyville,MO,36.56365,-90.47337,0.0,1.0
64012,27,27,0,0,0,ANSONIA,CT,38.78906,-94.55204,0.0,1.0
64013,56,56,0,0,0,ANSONIA,CT,,,0.0,1.0
64050,18,18,0,0,0,BRANFORD,CT,39.11424,-94.40641,0.0,1.0
64053,129,129,0,0,0,BRANFORD,CT,39.10791,-94.46735,0.0,1.0
64054,144,133,0,11,11,BRANFORD,CT,39.11627,-94.44003,0.0763888888888889,0.9236111111111112
64055,11,11,0,0,0,BRANFORD,CT,39.05061,-94.39848,0.0,1.0
64056,19,17,0,2,2,BRANFORD,CT,39.11114,-94.32008,0.10526315789473684,0.8947368421052632
64101,61,59,0,2,2,CHESHIRE,CT,39.10355,-94.60051,0.03278688524590164,0.9672131147540983
64102,44,39,0,5,5,CHESHIRE,CT,39.09433,-94.60329,0.11363636363636363,0.8863636363636364
64103,59,55,0,4,4,CHESHIRE,CT,,,0.06779661016949153,0.9322033898305084
64104,36,29,0,7,7,CHESHIRE,CT,,,0.19444444444444445,0.8055555555555556
64121,371,315,0,56,56,CHESTER,CT,,,0.1509433962264151,0.8490566037735849
64131,26,26,0,0,0,CLINTON,CT,38.95723,-94.57449,0.0,1.0
64151,234,222,0,12,12,COLCHESTER,CT,39.21494,-94.63115,0.05128205128205128,0.9487179487179487
64152,174,151,0,23,23,COLCHESTER,CT,39.21278,-94.72271,0.13218390804597702,0.867816091954023
64153,18,16,0,2,2,COLCHESTER,CT,39.27999,-94.73148,0.1111111111111111,0.8888888888888888
64155,9,8,0,1,1,COLCHESTER,CT,39.28031,-94.56801,0.1111111111111111,0.8888888888888888
64160,2,2,0,0,0,CROMWELL,CT,,,0.0,1.0
64161,45,32,0,13,13,CROMWELL,CT,39.16184,-94.44943,0.28888888888888886,0.7111111111111111
64162,156,148,0,8,8,CROMWELL,CT,,,0.05128205128205128,0.9487179487179487
64171,207,205,0,2,2,DEEP RIVER,CT,,,0.00966183574879227,0.9903381642512077
64180,38,36,0,2,2,DERBY,CT,,,0.05263157894736842,0.9473684210526315
64205,5,5,0,0,0,SALEM,CT,,,0.0,1.0
64221,27,18,0,9,9,DURHAM,CT,,,0.3333333333333333,0.6666666666666666
64241,1,1,0,0,0,EAST HAMPTON,CT,,,0.0,1.0
64320,10,9,0,1,1,EAST HADDAM,CT,,,0.1,0.9
64371,39,32,0,7,7,GUILFORD,CT,,,0.1794871794871795,0.8205128205128205
64372,115,82,18,15,33,GUILFORD,CT,,,0.28695652173913044,0.7130434782608696
64373,23,3,0,20,20,GUILFORD,CT,,,0.8695652173913043,0.13043478260869565
64380,1,1,0,0,0,HADDAM,CT,,,0.0,1.0
64414,45,43,0,2,2,HIGGANUM,CT,,,0.044444444444444446,0.9555555555555556
64421,35,33,0,2,2,IVORYTON,CT,39.9082,-94.92779,0.05714285714285714,0.9428571428571428
64430,224,224,0,0,0,MADISON,CT,39.83771,-94.56924,0.0,1.0
64432,105,82,18,5,23,MADISON,CT,40.26399,-94.66119,0.21904761904761905,0.780952380952381
64433,30,30,0,0,0,MADISON,CT,40.24107,-94.68053,0.0,1.0
64438,7,5,0,2,2,MADISON,CT,40.16106,-94.41091,0.2857142857142857,0.7142857142857143
64470,58,53,0,5,5,MARLBOROUGH,CT,40.17036,-95.22138,0.08620689655172414,0.9137931034482759
64471,23,23,0,0,0,MARLBOROUGH,CT,40.26548,-94.1936,0.0,1.0
64502,173,144,0,29,29,MERIDEN,CT,,,0.1676300578034682,0.8323699421965318
64503,79,64,0,15,15,MERIDEN,CT,39.74973,-94.84545,0.189873417721519,0.810126582278481
64504,148,115,0,33,33,MERIDEN,CT,39.68605,-94.91264,0.22297297297297297,0.777027027027027
64505,104,99,0,5,5,MERIDEN,CT,39.84431,-94.83354,0.04807692307692308,0.9519230769230769
64506,178,167,4,7,11,MERIDEN,CT,39.79048,-94.80277,0.06179775280898876,0.9382022471910112
64507,24,18,0,6,6,MERIDEN,CT,39.73324,-94.75735,0.25,0.75
64512,242,231,5,6,11,MERIDEN,CT,,,0.045454545454545456,0.9545454545454546
64513,86,84,0,2,2,MERIDEN,CT,,,0.023255813953488372,0.9767441860465116
64514,196,182,0,14,14,MERIDEN,CT,,,0.07142857142857142,0.9285714285714286
64515,187,163,0,24,24,MERIDEN,CT,,,0.12834224598930483,0.8716577540106952
64516,74,70,0,4,4,MERIDEN,CT,,,0.05405405405405406,0.9459459459459459
64570,64,26,0,38,38,Middletown,CT,,,0.59375,0.40625
64572,189,64,124,1,125,MIDDLETOWN,CT,,,0.6613756613756614,0.3386243386243386
64573,231,152,30,49,79,MIDDLETOWN,CT,,,0.341991341991342,0.658008658008658
64574,38,37,0,1,1,MIDDLETOWN,CT,,,0.02631578947368421,0.9736842105263158
64575,256,245,0,11,11,MIDDLETOWN,CT,,,0.04296875,0.95703125
64576,514,493,0,21,21,MIDDLETOWN,CT,,,0.04085603112840467,0.9591439688715954
64600,24,23,0,1,1,MILFORD,CT,,,0.041666666666666664,0.9583333333333334
64603,48,47,0,1,1,MILFORD,CT,,,0.020833333333333332,0.9791666666666666
64604,85,75,0,10,10,MILFORD,CT,,,0.11764705882352941,0.8823529411764706
64608,40,37,0,3,3,MILFORD,CT,,,0.075,0.925
64611,7,0,0,7,7,MILFORD,CT,,,1.0,0.0
64612,60,56,0,4,4,MILFORD,CT,,,0.06666666666666667,0.9333333333333333
64681,88,83,0,5,5,MONROE,CT,39.64706,-93.21375,0.056818181818181816,0.9431818181818182
64683,124,124,0,0,0,MONROE,CT,40.07395,-93.60346,0.0,1.0
64691,201,181,0,20,20,MOODUS,CT,,,0.09950248756218906,0.900497512437811
64701,24,19,0,5,5,NEWTOWN,CT,38.62053,-94.3378,0.20833333333333334,0.7916666666666666
64702,186,174,0,12,12,NEWTOWN,CT,,,0.06451612903225806,0.9354838709677419
64711,77,53,0,24,24,NORTH BRANFORD,CT,,,0.3116883116883117,0.6883116883116883
64731,104,90,0,14,14,NORTH HAVEN,CT,,,0.1346153846153846,0.8653846153846154
64732,183,170,0,13,13,NORTH HAVEN,CT,,,0.07103825136612021,0.9289617486338798
64733,77,73,0,4,4,NORTH HAVEN,CT,38.58016,-93.8283,0.05194805194805195,0.948051948051948
64736,7,4,0,3,3,NORTH HAVEN,CT,,,0.42857142857142855,0.5714285714285714
64752,316,292,0,24,24,OLD SAYBROOK,CT,38.0689,-94.56862,0.0759493670886076,0.9240506329113924
64771,14,14,0,0,0,ORANGE,CT,37.77091,-94.45967,0.0,1.0
64772,3,3,0,0,0,ORANGE,CT,37.82712,-94.33355,0.0,1.0
64781,100,97,0,3,3,OXFORD,CT,37.97837,-93.81242,0.03,0.97
64786,30,24,0,6,6,OXFORD,CT,,,0.2,0.8
64791,38,35,0,3,3,PLANTSVILLE,CT,,,0.07894736842105263,0.9210526315789473
64800,43,38,0,5,5,PORTLAND,CT,,,0.11627906976744186,0.8837209302325582
64801,147,85,0,62,62,PORTLAND,CT,37.11056,-94.4974,0.4217687074829932,0.5782312925170068
64821,63,63,0,0,0,SANDY HOOK,CT,,,0.0,1.0
64830,15,11,0,4,4,SEYMOUR,CT,37.2308,-94.41053,0.26666666666666666,0.7333333333333333
64832,35,34,0,1,1,SEYMOUR,CT,37.33951,-94.57264,0.02857142857142857,0.9714285714285714
64833,153,149,0,4,4,SEYMOUR,CT,37.1938,-94.12982,0.026143790849673203,0.9738562091503268
64836,18,18,0,0,0,SEYMOUR,CT,37.18886,-94.28898,0.0,1.0
64841,71,47,0,24,24,SHELTON,CT,37.07873,-94.41101,0.3380281690140845,0.6619718309859155
64842,383,335,0,48,48,SHELTON,CT,36.7914,-94.10427,0.12532637075718014,0.8746736292428199
64843,65,64,0,1,1,SHELTON,CT,36.73345,-94.45319,0.015384615384615385,0.9846153846153847
64844,106,89,0,17,17,SHELTON,CT,36.91388,-94.24038,0.16037735849056603,0.839622641509434
64880,41,37,0,4,4,SOUTHBURY,CT,,,0.0975609756097561,0.9024390243902439
64881,111,103,0,8,8,SOUTHBURY,CT,,,0.07207207207207207,0.9279279279279279
64883,60,52,0,8,8,SOUTHBURY,CT,,,0.13333333333333333,0.8666666666666667
64892,411,388,0,23,23,SOUTHINGTON,CT,,,0.05596107055961071,0.9440389294403893
64893,339,304,0,35,35,SOUTHINGTON,CT,,,0.10324483775811209,0.8967551622418879
64894,178,161,0,17,17,SOUTHINGTON,CT,,,0.09550561797752809,0.9044943820224719
64920,105,84,0,21,21,WALLINGFORD,CT,,,0.2,0.8
64922,129,129,0,0,0,WALLINGFORD,CT,,,0.0,1.0
64923,251,152,0,99,99,WALLINGFORD,CT,,,0.3944223107569721,0.6055776892430279
64924,96,89,0,7,7,WALLINGFORD,CT,,,0.07291666666666667,0.9270833333333334
64925,7,7,0,0,0,WALLINGFORD,CT,,,0.0,1.0
64981,65,65,0,0,0,WESTBROOK,CT,,,0.0,1.0
65103,12,12,0,0,0,NEW HAVEN,CT,,,0.0,1.0
65113,66,66,0,0,0,NEW HAVEN,CT,,,0.0,1.0
65114,2,2,0,0,0,NEW HAVEN,CT,,,0.0,1.0
65115,71,70,0,1,1,NEW HAVEN,CT,,,0.014084507042253521,0.9859154929577465
65116,1,1,0,0,0,NEW HAVEN,CT,,,0.0,1.0
65117,26,10,0,16,16,NEW HAVEN,CT,,,0.6153846153846154,0.38461538461538464
65120,82,79,0,3,3,EAST HAVEN,CT,,,0.036585365853658534,0.9634146341463414
65121,76,74,0,2,2,EAST HAVEN,CT,,,0.02631578947368421,0.9736842105263158
65122,194,181,0,13,13,EAST HAVEN,CT,,,0.06701030927835051,0.9329896907216495
65123,22,2,0,20,20,NEW HAVEN,CT,,,0.9090909090909091,0.09090909090909091
65124,19,18,0,1,1,EAST HAVEN,CT,,,0.05263157894736842,0.9473684210526315
65130,58,50,0,8,8,EAST HAVEN,CT,,,0.13793103448275862,0.8620689655172413
65131,76,67,0,9,9,NEW HAVEN,CT,,,0.11842105263157894,0.881578947368421
65132,252,220,0,32,32,NEW HAVEN,CT,,,0.12698412698412698,0.873015873015873
65133,65,60,0,5,5,NEW HAVEN,CT,,,0.07692307692307693,0.9230769230769231
65134,86,83,0,3,3,NEW HAVEN,CT,,,0.03488372093023256,0.9651162790697675
65140,62,62,0,0,0,HAMDEN,CT,,,0.0,1.0
65141,46,45,0,1,1,HAMDEN,CT,,,0.021739130434782608,0.9782608695652174
65142,393,357,0,36,36,HAMDEN,CT,,,0.0916030534351145,0.9083969465648855
65143,64,64,0,0,0,HAMDEN,CT,,,0.0,1.0
65144,123,96,1,26,27,HAMDEN,CT,,,0.21951219512195122,0.7804878048780488
65150,3,3,0,0,0,NEW HAVEN,CT,,,0.0,1.0
65151,32,6,0,26,26,NEW HAVEN,CT,,,0.8125,0.1875
65152,22,0,0,22,22,NEW HAVEN,CT,,,1.0,0.0
65154,1,1,0,0,0,NEW HAVEN,CT,,,0.0,1.0
65160,34,32,0,2,2,WEST HAVEN,CT,,,0.058823529411764705,0.9411764705882353
65161,56,53,0,3,3,WEST HAVEN,CT,,,0.05357142857142857,0.9464285714285714
65162,50,50,0,0,0,WEST HAVEN,CT,,,0.0,1.0
65163,429,396,0,33,33,WEST HAVEN,CT,,,0.07692307692307693,0.9230769230769231
65165,27,26,0,1,1,WEST HAVEN,CT,,,0.037037037037037035,0.9629629629629629
65167,20,20,0,0,0,WEST HAVEN,CT,,,0.0,1.0
65173,3,3,0,0,0,HAMDEN,CT,,,0.0,1.0
65181,29,28,0,1,1,HAMDEN,CT,,,0.034482758620689655,0.9655172413793104
65190,42,40,0,2,2,NEW HAVEN,CT,,,0.047619047619047616,0.9523809523809523
65191,106,106,0,0,0,NEW HAVEN,CT,,,0.0,1.0
65192,56,56,0,0,0,NEW HAVEN,CT,,,0.0,1.0
65252,41,39,0,2,2,WOODBRIDGE,CT,,,0.04878048780487805,0.9512195121951219
65548,5,5,0,0,0,Mountain View,MO,37.00545,-91.71131,0.0,1.0
65571,3,3,0,0,0,Summersville,MO,37.18501,-91.64546,0.0,1.0
65689,12,9,0,3,3,Cabool,MO,37.13665,-92.09794,0.25,0.75
65775,3,3,0,0,0,West Plains,MO,36.6995,-91.85999,0.0,1.0
65793,23,23,0,0,0,Willow Springs,MO,36.98975,-91.9787,0.0,1.0
66040,5,4,0,1,1,BRIDGEPORT,CT,38.35396,-94.73949,0.2,0.8
66041,1,1,0,0,0,BRIDGEPORT,CT,39.59618,-95.30623,0.0,1.0
66042,55,55,0,0,0,BRIDGEPORT,CT,38.43368,-95.08032,0.0,1.0
66043,233,233,0,0,0,BRIDGEPORT,CT,39.24967,-94.90193,0.0,1.0
66044,367,352,0,15,15,BRIDGEPORT,CT,39.03187,-95.20991,0.04087193460490463,0.9591280653950953
66050,31,31,0,0,0,BRIDGEPORT,CT,39.01961,-95.43697,0.0,1.0
66051,74,62,0,12,12,BRIDGEPORT,CT,,,0.16216216216216217,0.8378378378378378
66052,242,229,0,13,13,BRIDGEPORT,CT,39.00998,-95.04678,0.05371900826446281,0.9462809917355371
66053,1,1,0,0,0,BRIDGEPORT,CT,38.57753,-94.67029,0.0,1.0
66060,1,1,0,0,0,BRIDGEPORT,CT,39.41866,-95.3325,0.0,1.0
66062,42,42,0,0,0,BRIDGEPORT,CT,38.83677,-94.78455,0.0,1.0
66064,124,124,0,0,0,BRIDGEPORT,CT,38.47829,-94.98688,0.0,1.0
66065,62,62,0,0,0,BRIDGEPORT,CT,,,0.0,1.0
66066,2,2,0,0,0,BRIDGEPORT,CT,39.20359,-95.33142,0.0,1.0
66071,121,108,0,13,13,BRIDGEPORT,CT,38.57367,-94.86575,0.10743801652892562,0.8925619834710744
66080,3,3,0,0,0,BRIDGEPORT,CT,38.4053,-95.25646,0.0,1.0
66081,126,124,0,2,2,BRIDGEPORT,CT,,,0.015873015873015872,0.9841269841269841
66082,112,112,0,0,0,BRIDGEPORT,CT,,,0.0,1.0
66100,80,67,0,13,13,BRIDGEPORT,CT,,,0.1625,0.8375
66101,16,16,0,0,0,BRIDGEPORT,CT,39.11871,-94.62592,0.0,1.0
66102,181,141,2,38,40,BRIDGEPORT,CT,39.11246,-94.68842,0.22099447513812154,0.7790055248618785
66103,96,96,0,0,0,BRIDGEPORT,CT,39.06045,-94.62707,0.0,1.0
66112,145,141,0,4,4,TRUMBULL,CT,39.11494,-94.7701,0.027586206896551724,0.9724137931034482
66113,93,93,0,0,0,TRUMBULL,CT,,,0.0,1.0
66140,4,4,0,0,0,STRATFORD,CT,,,0.0,1.0
66141,64,63,0,1,1,STRATFORD,CT,,,0.015625,0.984375
66143,125,119,0,6,6,STRATFORD,CT,,,0.048,0.952
66144,4,2,0,2,2,STRATFORD,CT,,,0.5,0.5
66145,123,123,0,0,0,STRATFORD,CT,,,0.0,1.0
66156,106,90,0,16,16,STRATFORD,CT,,,0.1509433962264151,0.8490566037735849
67020,96,94,0,2,2,WATERBURY,CT,38.00881,-97.66903,0.020833333333333332,0.9791666666666666
67021,1214,1073,8,133,141,WATERBURY,CT,37.77615,-98.91045,0.11614497528830313,0.8838550247116969
67022,204,193,0,11,11,WATERBURY,CT,37.07352,-97.63347,0.05392156862745098,0.946078431372549
67040,143,131,0,12,12,WATERBURY,CT,,,0.08391608391608392,0.916083916083916
67041,427,408,0,19,19,WATERBURY,CT,38.05404,-97.12755,0.04449648711943794,0.955503512880562
67042,165,160,0,5,5,WATERBURY,CT,37.84868,-96.79809,0.030303030303030304,0.9696969696969697
67043,474,452,0,22,22,Waterbury,CT,,,0.046413502109704644,0.9535864978902954
67044,62,60,0,2,2,WATERBURY,CT,,,0.03225806451612903,0.967741935483871
67049,4,4,0,0,0,WATERBURY,CT,37.17059,-97.84646,0.0,1.0
67050,103,67,0,36,36,WATERBURY,CT,37.675,-97.6769,0.34951456310679613,0.6504854368932039
67051,146,124,4,18,22,WATERBURY,CT,37.08932,-97.19399,0.1506849315068493,0.8493150684931506
67052,299,221,0,78,78,WATERBURY,CT,37.65812,-97.57357,0.2608695652173913,0.7391304347826086
67053,137,122,0,15,15,WATERBURY,CT,38.24728,-97.34545,0.10948905109489052,0.8905109489051095
67054,90,79,0,11,11,WATERBURY,CT,37.57658,-99.31884,0.12222222222222222,0.8777777777777778
67060,70,54,0,16,16,WATERBURY,CT,37.54601,-97.35952,0.22857142857142856,0.7714285714285715
67061,395,329,12,54,66,WATERBURY,CT,37.08593,-98.37673,0.1670886075949367,0.8329113924050633
67062,63,63,0,0,0,WATERBURY,CT,38.1431,-97.43296,0.0,1.0
67081,104,92,0,12,12,WATERBURY,CT,,,0.11538461538461539,0.8846153846153846
